"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35"
"1237","芝士烩波士顿龙虾","避风塘炒蟹","啤酒鸭","蒜香辣花甲","泡椒凤爪 ","张裕葡萄酒张裕赤霞珠干红 ","葱油凉拌藕片","金玉良缘","蒙古烤羊腿 ","党参黄芪炖牛尾 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","油焖麻辣虾","剁椒鱼头","蒜香辣花甲","美妙绝伦之白莲花","谷稻小庄 ","凉拌菠菜","白胡椒胡萝卜羊肉汤","蛋挞",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","芝士烩波士顿龙虾","香酥两吃大虾","倒立蒸梭子蟹","辣炒海带丝","清蒸蝶鱼","杭椒鸡珍","啤酒鸭","番茄蛋汤","培根花菜","西瓜胡萝卜沙拉","凉拌萝卜丝","路易拉菲红酒干红","核桃葡萄干土司","黄油曲奇饼干","蛋挞","葡萄奶酥(超酥香的饼干)","纸杯蛋糕",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","香酥两吃大虾","独家薄荷鲜虾牛肉卷 ","西瓜胡萝卜沙拉","大理石奶油蛋糕",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","麻辣小龙虾","快炒黄鳝","焖猪手","水煮鱼","杭椒鸡珍","红酒土豆烧鸭腿 ","肉丁茄子","清炒菊花菜","木须豌豆","南瓜枸杞小饼干","蛋挞","一品香酥藕","38度剑南春 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","盘蟹蒸蛋","姜葱炒花蟹","爆炒双丝","倒立蒸梭子蟹","西瓜胡萝卜沙拉","香菇鹌鹑蛋","番茄甘蓝","金玉良缘","番茄炖牛腩 ","蒙古烤羊腿 ","牛尾汤","党参黄芪炖牛尾 ","芹菜炒腰花","独家薄荷鲜虾牛肉卷 ","53度茅台","白斩鸡","泡椒凤爪 ","照烧鸡腿 ","小炒羊腰 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","盘蟹蒸蛋","孜然羊排","拌土豆丝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","麻辣小龙虾","香辣爆羊肝 ","桂圆枸杞鸽子汤","番茄炖牛腩 ","拌土豆丝","糖醋蕃茄溜青花","哈尔滨啤酒罐装","一品香酥藕","南瓜芝士包","黑米恋上葡萄","牛肉鸡蛋肠粉","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","香酥两吃大虾","肉丁茄子","蓝带啤酒罐装","冬瓜炒苦瓜","谷稻小庄 ","葡萄奶酥(超酥香的饼干)","大理石奶油蛋糕","桂圆肉红豆八宝饭","小米南瓜粥","土豆西红柿汤面","爆炒鸡翅","番茄蛋汤","重庆特色油烧兔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","香辣腐乳炒虾","避风塘炒蟹","芝麻烤紫菜","独家薄荷鲜虾牛肉卷 ","拌土豆丝","爆炒双丝","青岛啤酒罐装","纸杯蛋糕"," 北冰洋汽水 ","小米南瓜粥","五色糯米饭(七色)","蛋挞","鸡蛋、肉末肠粉","葱姜炒蟹","辣炒鱿鱼","农夫山泉NFC果汁100%橙汁","西瓜胡萝卜沙拉","凉拌菠菜","五彩豆","白胡椒胡萝卜羊肉汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","麻辣小龙虾","西瓜胡萝卜沙拉","糖醋蕃茄溜青花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","香酥两吃大虾","芝士烩波士顿龙虾","芝麻烤紫菜","辣炒海带丝","香烤牛排 ","牛尾汤","爆炒双丝","蒙古烤羊腿 ","拌土豆丝","西瓜胡萝卜沙拉","38度剑南春 ","纸杯蛋糕","谷稻小庄 ","咖啡奶香面包","红酒土豆烧鸭腿 ","冰糖红豆薏米粥","香菇鸡肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","芝士烩波士顿龙虾","辣炒鱿鱼","番茄炖秋葵","爆炒双丝","西瓜胡萝卜沙拉","糖醋蕃茄溜青花","蛋挞","冰糖红豆薏米粥","土豆西红柿汤面","五色糯米饭(七色)","孜然羊排",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","麻辣小龙虾","培根花菜","意文柠檬汁 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","孜然羊排","糖醋蕃茄溜青花","花蛤蒸蛋","凉拌萝卜丝","番茄有机花菜","凉拌蒜蓉西兰花","蛋挞","辣炒花蛤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","辣炒田螺","麻辣小龙虾","红酒土豆烧鸭腿 ","三色凉拌手撕兔","青炒扁豆","拌土豆丝","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","麻辣小龙虾","培根紫菜卷","红酒土豆烧鸭腿 ","番茄蛋汤","五彩豆","冬瓜炒苦瓜","五色糯米饭(七色)","小米南瓜粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","蒜蓉生蚝","辣炒鱿鱼","辣炒花蛤","辣炒田螺","油焖麻辣虾","泡椒凤爪 ","自制猪肉脯","五彩藕苗","拌土豆丝","凉拌蒜蓉西兰花","谷稻小庄 ","冰糖红豆薏米粥","香菇鸡肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","香辣腐乳炒虾","姜葱炒花蟹","剁椒鱼头","爆炒猪肝","爆炒鸡翅","爆炒双丝","拌土豆丝","番茄炖秋葵","山药养生粥","张裕葡萄酒张裕赤霞珠干红 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","爆炒双丝","黄花菜炒木耳","农夫山泉NFC果汁100%橙汁",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","芝士烩波士顿龙虾","倒立蒸梭子蟹","清蒸海鱼","蒜蓉生蚝","海带结豆腐汤","小炒羊腰 ","爆炒鳝碌","豌豆薯仔猪骨汤","番茄炖牛腩 ","焖猪手","白斩鸡","红酒土豆烧鸭腿 ","50度古井贡酒","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","白斩鸡","泡椒凤爪 ","爆炒双丝","美妙绝伦之白莲花"," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","辣炒田螺","大蒜苋菜","焖猪手","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","水煮鱼","辣炒鱿鱼","杭椒鸡珍","红酒土豆烧鸭腿 ","番茄甘蓝","凉拌萝卜丝","香菇鹌鹑蛋","炝炒大白菜","大蒜苋菜","番茄有机花菜","黄花菜炒木耳","53度茅台","糖醋蕃茄溜青花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","香酥两吃大虾","番茄炖牛腩 ","蒜蓉生蚝","香辣腐乳炒虾","独家薄荷鲜虾牛肉卷 ","拌土豆丝","爆炒双丝","谷稻小庄 ","香菇鹌鹑蛋","不加一滴油的酸奶蛋糕","桂圆肉红豆八宝饭","宝宝版牛肉肠粉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","香辣腐乳炒虾","倒立蒸梭子蟹","芝士烩波士顿龙虾","清蒸蝶鱼","番茄炖牛腩 ","凉拌萝卜丝","拌土豆丝","香烤牛排 ","西瓜胡萝卜沙拉","桂圆肉红豆八宝饭","38度剑南春 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","香酥两吃大虾","番茄炖牛腩 ","凉拌萝卜丝","拌土豆丝","不加一滴油的酸奶蛋糕","黄油曲奇饼干",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","芝士烩波士顿龙虾","麻辣小龙虾","牛尾汤","姜葱炒花蟹","独家薄荷鲜虾牛肉卷 ","凉拌萝卜丝","谷稻小庄 ","山药养生粥","葡萄奶酥(超酥香的饼干)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","清蒸海鱼","啤酒鸭","白胡椒胡萝卜羊肉汤","凉拌菠菜","谷稻小庄 ","葡萄奶酥(超酥香的饼干)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","辣炒鱿鱼","水煮鱼","红酒土豆烧鸭腿 ","培根紫菜卷","香辣爆羊肝 ","白斩鸡","番茄炖牛腩 ","番茄炖秋葵","独家薄荷鲜虾牛肉卷 ","爆炒双丝","香菇鹌鹑蛋","炝炒大白菜","谷稻小庄 ","番茄有机花菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","辣炒花蛤","孜然羊排","糖醋蕃茄溜青花","凉拌蒜蓉西兰花","蛋挞","五色糯米饭(七色)","番茄甘蓝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","油焖麻辣虾","姜葱炒花蟹","香烤牛排 ","独家薄荷鲜虾牛肉卷 ","凉拌菠菜","张裕葡萄酒张裕赤霞珠干红 ","糖醋蕃茄溜青花","意文柠檬汁 ","桂圆枸杞鸽子汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","芝士烩波士顿龙虾","清蒸海鱼","剁椒鱼头","辣炒田螺","自制猪肉脯","番茄蛋汤","爆炒鸡翅","独家薄荷鲜虾牛肉卷 ","黄花菜炒木耳","牛尾汤","木须豌豆","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","香辣腐乳炒虾","牛尾汤","芝麻烤紫菜","蒙古烤羊腿 ","爆炒双丝","不加一滴油的酸奶蛋糕","宝宝版牛肉肠粉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","盘蟹蒸蛋","蒜香辣花甲","黄花菜炒木耳","辣炒田螺","香菇鸡肉粥","番茄甘蓝","爆炒双丝","张裕葡萄酒张裕赤霞珠干红 ","糖醋蕃茄溜青花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","芝士烩波士顿龙虾","辣炒鱿鱼","花蛤蒸蛋","香烤牛排 ","蒙古烤羊腿 ","爆炒鸡翅","糖醋蕃茄溜青花","凉拌菠菜","凉拌蒜蓉西兰花","西瓜胡萝卜沙拉","五色糯米饭(七色)","爆炒双丝","番茄甘蓝","小米南瓜粥","清爽拌凉面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","麻辣小龙虾","盘蟹蒸蛋","酸辣藕丁","美妙绝伦之白莲花","黄尾袋鼠西拉子红葡萄酒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","倒立蒸梭子蟹","蒜蓉生蚝","辣炒田螺","孜然羊排","番茄炖牛腩 ","照烧鸡腿 ","木须豌豆","凉拌菠菜","糖醋蕃茄溜青花","西瓜胡萝卜沙拉","金玉良缘","拌土豆丝","蛋挞","小米南瓜粥","桂圆肉红豆八宝饭","清爽拌凉面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","倒立蒸梭子蟹","小炒羊腰 ","孜然羊排","干锅田鸡","番茄有机花菜","肉丁茄子","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","辣炒田螺","剁椒鱼头","焖猪手","照烧鸡腿 ","木须豌豆","美妙绝伦之白莲花","凉拌菠菜","清炒菊花菜","番茄有机花菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","麻辣小龙虾","白胡椒胡萝卜羊肉汤","蒙古烤羊腿 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","清蒸海鱼","孜然羊排","番茄炖牛腩 ","番茄甘蓝","大蒜苋菜","大理石奶油蛋糕","山药养生粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","香酥两吃大虾","香辣腐乳炒虾","姜葱炒花蟹","番茄炖牛腩 ","党参黄芪炖牛尾 ","油焖麻辣虾","爆炒双丝","独家薄荷鲜虾牛肉卷 ","凉拌萝卜丝","拌土豆丝","谷稻小庄 ","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","麻辣小龙虾","番茄炖牛腩 ","香酥两吃大虾","番茄炖秋葵","小炒羊腰 ","金玉良缘","酸辣藕丁","五彩藕苗","张裕葡萄酒张裕赤霞珠干红 "," 北冰洋汽水 ","哈尔滨啤酒罐装","蒜香包","牛奶卷","老式面包","南瓜枸杞小饼干","打卤面","小米南瓜粥","爆炒猪肝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","倒立蒸梭子蟹","油焖麻辣虾","香烤牛排 ","糖醋蕃茄溜青花","焖猪手","白胡椒胡萝卜羊肉汤","葱油凉拌藕片","青岛啤酒罐装","谷稻小庄 ","皮蛋瘦肉粥","木须豌豆","肉丁茄子","纸杯蛋糕",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","香酥两吃大虾","长城窖酿解百纳红酒干红葡萄酒","麻辣小龙虾","盘蟹蒸蛋","西瓜胡萝卜沙拉","番茄甘蓝","爆炒双丝","香菇鹌鹑蛋","凉拌萝卜丝","党参黄芪炖牛尾 ","豌豆薯仔猪骨汤","香烤牛排 ","番茄炖牛腩 ","花蛤蒸蛋","芹菜炒腰花","焖猪手","自制猪肉脯","冰镇花螺","糖醋蕃茄溜青花","培根紫菜卷","葱油凉拌藕片","炝炒大白菜","酸辣藕丁",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","油焖麻辣虾","香烤牛排 ","爆炒鸡翅","凉拌菠菜","番茄有机花菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","清蒸海鱼","爆炒鳝碌","海带结豆腐汤","五香酱驴肉 ","三色凉拌手撕兔","泡椒凤爪 ","美妙绝伦之白莲花","青炒扁豆","培根花菜","53度茅台","牛奶卷",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","蒜香辣花甲","麻辣小龙虾","焖猪手","豌豆薯仔猪骨汤","爆炒鸡翅","啤酒鸭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","辣炒鱿鱼","白胡椒胡萝卜羊肉汤","麻辣小龙虾","蒜香辣花甲","金玉良缘","凉拌菠菜","张裕葡萄酒张裕赤霞珠干红 ","蛋挞","纸杯蛋糕","啤酒鸭","爆炒鸡翅","倒立蒸梭子蟹","美妙绝伦之白莲花","爆炒鳝碌","芝麻烤紫菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","芝士烩波士顿龙虾","麻辣小龙虾","盘蟹蒸蛋","避风塘炒蟹","清蒸海鱼",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","麻辣小龙虾","剁椒鱼头","独家薄荷鲜虾牛肉卷 ","番茄炖牛腩 ","番茄蛋汤","凉拌蒜蓉西兰花","五彩豆","路易拉菲红酒干红","肉丁茄子","葡萄奶酥(超酥香的饼干)","一品香酥藕","五色糯米饭(七色)","桂圆肉红豆八宝饭","培根紫菜卷","辣炒海带丝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","油焖麻辣虾","重庆特色油烧兔","香菇鹌鹑蛋","豌豆薯仔猪骨汤","谷稻小庄 ","西瓜胡萝卜沙拉","美妙绝伦之白莲花","哈尔滨啤酒罐装","紫薯面包卷","山药养生粥","黑米恋上葡萄","牛肉鸡蛋肠粉","鸡蛋、肉末肠粉","辣炒鱿鱼","打卤面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","姜葱炒花蟹","避风塘炒蟹","香辣腐乳炒虾","芝麻烤紫菜","辣炒海带丝","香烤牛排 ","蒙古烤羊腿 ","爆炒双丝","西瓜胡萝卜沙拉","五色糯米饭(七色)","蛋挞"," 42度海之蓝","谷稻小庄 ","桂圆肉红豆八宝饭","培根花菜","自制猪肉脯",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","麻辣小龙虾","辣炒田螺","蒜香辣花甲","培根紫菜卷","意文柠檬汁 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","油焖麻辣虾","麻辣小龙虾","芝士烩波士顿龙虾","芝麻烤紫菜","剁椒鱼头","辣炒鱿鱼","香烤牛排 ","孜然羊排","蒙古烤羊腿 ","西瓜胡萝卜沙拉","美妙绝伦之白莲花","凉拌菠菜","法国波尔多AOC干红葡萄酒原","谷稻小庄 ","葡萄奶酥(超酥香的饼干)","蛋挞","农夫山泉NFC果汁100%橙汁","五色糯米饭(七色)","清爽拌凉面","金玉良缘","桂圆枸杞鸽子汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","油焖麻辣虾","清蒸海鱼","辣炒鱿鱼","蒜蓉生蚝","辣炒花蛤","海带结豆腐汤","辣炒海带丝","培根紫菜卷","爆炒鸡翅","孜然羊排","啤酒鸭","番茄炖牛腩 ","番茄甘蓝","西瓜胡萝卜沙拉","五彩藕苗","炝炒大白菜","番茄炖秋葵","谷稻小庄 ","农夫山泉NFC果汁100%橙汁","意文柠檬汁 "," 北冰洋汽水 ","葡萄奶酥(超酥香的饼干)","冰糖红豆薏米粥","蛋挞","大理石奶油蛋糕","小米南瓜粥","五色糯米饭(七色)","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA
"1296","蒜香辣花甲","爆炒猪肝","杭椒鸡珍","爆炒双丝","番茄甘蓝","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","芝士烩波士顿龙虾","香酥两吃大虾","清蒸蝶鱼","清蒸海鱼","蒜蓉生蚝","白胡椒胡萝卜羊肉汤","独家薄荷鲜虾牛肉卷 ","爆炒猪肝","清炒菊花菜","爆炒鸡翅","黄花菜炒木耳","糖醋蕃茄溜青花","五彩豆","番茄有机花菜","路易拉菲红酒干红","谷稻小庄 ","冰糖红豆薏米粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","麻辣小龙虾","辣炒花蛤","凉拌菠菜","大蒜苋菜","糖醋蕃茄溜青花","蛋挞","清爽拌凉面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","香辣爆羊肝 ","清蒸海鱼","芝士烩波士顿龙虾","白斩鸡","番茄炖牛腩 ","凉拌蒜蓉西兰花","凉拌菠菜","培根花菜","青岛啤酒罐装","谷稻小庄 ","清炒菊花菜","老式面包","一品香酥藕","小米南瓜粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","麻辣小龙虾","蒜香辣花甲","番茄炖牛腩 ","孜然羊排","爆炒鸡翅","盘蟹蒸蛋","糖醋蕃茄溜青花","凉拌蒜蓉西兰花","爆炒双丝","凉拌菠菜","凉拌萝卜丝","桂圆肉红豆八宝饭","西瓜胡萝卜沙拉","小米南瓜粥","酸辣藕丁","清爽拌凉面","超人气广式肠粉","炝炒大白菜","番茄有机花菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","香酥两吃大虾","剁椒鱼头","辣炒鱿鱼","香辣爆羊肝 ","西瓜胡萝卜沙拉","金玉良缘","番茄炖秋葵","凉拌萝卜丝","拌土豆丝","意文柠檬汁 ","农夫山泉NFC果汁100%橙汁","蒜香包","牛奶卷","香菇鸡肉粥","南瓜芝士包","南瓜枸杞小饼干","打卤面","土豆西红柿汤面","酸辣汤面","黑米恋上葡萄","自制猪肉脯","培根紫菜卷",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","麻辣小龙虾","辣炒田螺","蒜香辣花甲","番茄炖牛腩 ","孜然羊排","糖醋蕃茄溜青花","白斩鸡","爆炒双丝","凉拌菠菜","打卤面","凉拌蒜蓉西兰花","西瓜胡萝卜沙拉","五色糯米饭(七色)","番茄甘蓝","青岛啤酒罐装","清爽拌凉面","宝宝版牛肉肠粉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","肉丁茄子","黄花菜炒木耳","番茄有机花菜"," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","清炒菊花菜","凉拌蒜蓉西兰花","啤酒鸭","番茄蛋汤","水煮鱼","白斩鸡","糖醋蕃茄溜青花","爆炒双丝","番茄炖秋葵","番茄有机花菜","美妙绝伦之白莲花","炝炒大白菜","大蒜苋菜","麻辣小龙虾","油焖麻辣虾","谷稻小庄 ","长城窖酿解百纳红酒干红葡萄酒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","麻辣小龙虾","剁椒鱼头","炝炒大白菜","凉拌菠菜","爆炒双丝","番茄甘蓝","爆炒猪肝","凉拌萝卜丝","爆炒鸡翅","谷稻小庄 "," 42度海之蓝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","姜葱炒花蟹","芝士烩波士顿龙虾","爆炒猪肝","蒜蓉生蚝","照烧鸡腿 ","红酒土豆烧鸭腿 ","清炒菊花菜","黄花菜炒木耳","凉拌蒜蓉西兰花","蓝带啤酒罐装","糖醋蕃茄溜青花","清爽拌凉面","宝宝版牛肉肠粉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","盘蟹蒸蛋","清蒸蝶鱼","清蒸海鱼","剁椒鱼头","蒙古烤羊腿 ","白胡椒胡萝卜羊肉汤","拌土豆丝","凉拌萝卜丝","番茄甘蓝","谷稻小庄 ","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","芝士烩波士顿龙虾","麻辣小龙虾","香酥两吃大虾","盘蟹蒸蛋","清蒸蝶鱼","清蒸海鱼","党参黄芪炖牛尾 ","独家薄荷鲜虾牛肉卷 ","凉拌萝卜丝","西瓜胡萝卜沙拉","张裕葡萄酒张裕赤霞珠干红 ","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
